0,110.140000,554.687060
0,110.140000,554.687060
0,109.250000,-1287.208364
0,109.250000,-1287.208364
0,109.260000,-1287.208365
0,109.260000,-1287.208365
0,109.270000,-1287.208370
0,109.270000,-1287.208369
0,107.020000,414.330820
0,107.020000,414.330820
0,107.080000,1233.571529
0,106.790000,1231.206685
0,106.790000,1229.926208
0,106.790000,1229.393647
0,106.790000,1229.245778
0,106.660000,1228.499553
0,106.660000,1227.408434
0,106.660000,1227.032708
0,106.660000,1227.041931
0,106.650000,1213.207247
0,106.650000,1212.189735
0,106.650000,1211.388808
0,106.650000,1210.684281
0,108.860000,1191.789160
0,108.860000,1180.004389
0,110.000000,925.902932
0,110.000000,926.423733
0,109.810000,948.694525
0,109.790000,948.667908
0,109.500000,993.240790
0,109.440000,993.993443
0,109.860000,962.506275
0,109.740000,969.532545
0,108.970000,973.484756
0,108.170000,1112.726029
0,108.330000,1106.294698
0,108.350000,1097.318736
0,107.450000,1111.054876
0,109.740000,988.700986
0,109.740000,988.851178
0,108.700000,1140.128672
0,109.080000,1145.887204
0,108.360000,1074.724869
0,108.360000,1074.065489
0,108.810000,1242.338914
0,109.080000,1242.942043
0,109.070000,1251.679105
0,108.830000,1252.282328
0,108.860000,1175.781278
2,102.670000,-2.936814
0,102.940000,-5.672399
0,102.960000,-8.576881
0,105.980000,203.508582
2,105.830000,203.788277
2,105.280000,203.706395
0,104.900000,204.045329
0,105.290000,204.453399
0,105.060000,204.453348
2,104.790000,117.003797
0,102.130000,-36.857682
0,104.800000,45.810023
0,103.220000,24.887347
0,103.670000,18.296954
0,103.530000,14.841527
0,103.290000,5.032026
0,103.330000,3.183153
0,101.870000,-20.101696
0,102.570000,6.072453
0,102.380000,4.029981
2,100.910000,-61.936688
2,103.020000,-1303.199052
0,106.420000,-1302.690407
0,104.470000,178.714516
0,102.930000,24.724781
0,104.840000,220.861758
0,102.110000,-65.723623
2,100.240000,-9.120077
0,100.990000,26.546943
0,102.000000,0.000000
0,101.140000,151.923562
0,101.190000,114.020770
0,101.190000,114.020770
0,102.070000,284.026383
0,102.030000,284.308164
0,102.020000,284.360895
0,102.020000,284.360895
2,102.020000,284.376888
0,102.020000,284.376888
0,103.060000,301.132248
0,100.470000,-134.464149
0,103.620000,309.520332
0,102.700000,308.090988
0,103.490000,303.563580
0,101.190000,114.020770
0,103.490000,306.861147
0,103.220000,12.717608
0,102.560000,91.903424
0,104.930000,108.467990
0,108.380000,494.442318
0,108.460000,494.775671
0,108.110000,456.716744
