0,108.810000,-1067.231511
0,109.080000,-1066.109464
0,109.070000,-1049.943887
0,108.830000,-1048.821857
0,108.710000,-244.303835
0,109.440000,-474.377386
0,109.400000,-272.238996
0,108.170000,-153.934957
0,107.860000,-297.601607
0,108.110000,-386.591043
0,108.350000,-331.792311
0,108.820000,-1031.634878
0,108.810000,-1032.722926
0,109.200000,-477.929407
0,109.380000,-183.853787
0,108.750000,-595.519243
0,109.220000,-222.982233
0,108.490000,-770.080972
0,109.410000,-457.793290
0,109.200000,-506.766102
0,110.200000,-381.027768
0,108.990000,-548.237902
0,108.120000,-1047.384349
0,108.150000,-1047.459413
0,107.680000,-1047.514630
0,107.680000,-1047.276344
0,108.900000,-1043.308028
0,107.980000,-85.418833
0,108.160000,-155.583493
0,107.830000,-301.287750
0,107.990000,-438.885419
0,108.020000,-435.682506
0,107.820000,-548.978762
0,108.810000,-1048.780161
0,108.790000,-1067.273194
0,109.080000,-1066.067782
0,109.270000,-423.987735
0,109.080000,-294.363094
0,109.080000,-1049.985570
0,109.090000,-1056.868813
0,109.090000,-1059.437419
0,108.360000,-1049.112256
0,108.300000,-1051.234455
0,107.670000,-1052.991569
0,107.540000,-1054.249974
0,107.720000,-1069.365116
0,108.130000,-1047.459688
0,109.410000,-989.776020
0,109.450000,-993.904736
0,108.970000,-1040.217235
0,108.160000,-154.785942
0,107.830000,-300.220328
0,108.010000,-444.148573
0,108.110000,-384.447297
0,108.350000,-331.880866
0,108.670000,-1032.992497
0,108.820000,-1031.842608
0,109.200000,-477.981694
0,108.990000,-543.737802
0,108.750000,-596.147854
0,109.220000,-223.277546
0,108.480000,-770.776631
0,109.200000,-506.836899
0,109.480000,-426.950420
0,109.130000,-537.409309
0,108.980000,-549.022704
0,108.960000,-650.384742
0,107.680000,-1047.400791
0,107.680000,-1047.143129
0,109.300000,-992.743576
0,108.910000,-1043.035245
0,107.980000,-82.853898
0,107.980000,-82.789078
0,108.170000,-151.989188
0,108.170000,-151.858470
0,107.840000,-293.433051
0,107.840000,-293.203531
0,108.110000,-373.414207
0,108.110000,-373.122129
0,108.340000,-323.167351
0,108.340000,-322.935542
0,108.690000,-238.778797
0,108.690000,-238.902351
0,108.830000,-963.411827
0,108.830000,-961.202452
0,109.260000,-411.646882
0,109.260000,-411.324916
0,109.410000,-177.081945
0,109.410000,-176.929663
0,109.240000,-431.000415
0,109.240000,-431.412391
0,108.500000,-730.424708
0,108.500000,-730.996475
0,109.560000,-108.857509
0,109.560000,-108.951204
0,109.230000,-215.839410
0,109.230000,-216.008368
0,109.390000,-376.307096
0,109.390000,-376.630984
0,110.220000,-367.198278
0,110.220000,-366.882501
0,109.490000,-418.267877
0,109.490000,-417.940717
0,109.080000,-468.472477
0,109.080000,-468.839190
0,109.080000,-286.522998
0,109.080000,-286.298892
0,108.990000,-521.349692
0,108.990000,-520.941906
0,108.940000,-511.812890
0,108.940000,-512.253412
0,107.980000,-83.170184
0,107.980000,-83.113073
0,108.170000,-152.627271
0,108.170000,-152.512100
0,107.840000,-294.553247
0,107.840000,-294.351024
0,108.110000,-374.839825
0,108.110000,-374.582485
0,108.340000,-324.298984
0,108.340000,-324.094745
0,108.690000,-239.396628
0,108.690000,-239.505487
0,108.830000,-974.180154
0,108.830000,-972.245104
0,109.260000,-413.218517
0,109.260000,-412.934842
0,109.410000,-177.825300
0,109.410000,-177.691129
0,109.230000,-433.060057
0,109.230000,-433.423035
0,108.940000,-514.015739
0,108.940000,-514.403869
0,108.500000,-733.283216
0,108.500000,-733.786982
0,109.560000,-109.325826
0,109.560000,-109.408377
0,109.230000,-216.683923
0,109.230000,-216.832787
0,109.390000,-377.926760
0,109.390000,-378.212128
0,110.210000,-368.739728
0,110.210000,-368.461507
0,109.480000,-419.864601
0,109.480000,-419.576351
0,109.080000,-470.306439
0,109.080000,-470.629538
0,108.990000,-523.339905
0,108.990000,-522.980617
0,108.020000,-439.879970
0,108.020000,-440.128365
0,108.000000,-441.712490
0,108.000000,-441.554528
0,107.880000,-497.245550
0,107.880000,-497.452932
0,107.800000,-536.682005
0,107.800000,-536.889387
0,108.800000,-577.807302
0,108.800000,-577.966655
0,108.880000,-571.303078
0,108.880000,-571.400939
0,109.440000,-347.255522
0,109.440000,-346.741348
0,109.520000,-424.861974
0,109.520000,-425.376148
0,109.250000,-500.332868
0,109.250000,-500.353532
0,109.230000,-498.472107
0,109.230000,-498.390072
0,108.970000,-628.647359
0,108.970000,-628.264229
0,109.080000,-1066.023373
0,109.080000,-1066.029571
0,108.770000,-1067.317607
0,108.770000,-1067.311409
0,108.790000,-1048.735748
0,108.790000,-1048.741946
0,107.750000,-1047.403133
0,107.750000,-1047.403111
0,108.810000,-1044.313408
0,108.810000,-1044.405728
0,108.890000,-1041.402622
0,108.890000,-1041.503059
0,109.340000,-1032.736685
0,109.340000,-1032.862066
0,109.410000,-1023.344938
0,109.410000,-1023.540458
0,109.460000,-992.217860
0,109.460000,-992.337213
0,109.130000,-975.698391
0,109.130000,-975.817744
0,108.700000,-951.162072
0,108.700000,-951.281425
0,109.420000,-989.975713
0,109.420000,-989.990948
0,107.680000,-1046.850737
0,107.680000,-1046.815870
0,108.370000,-1041.317659
0,108.370000,-1041.282792
0,107.690000,-1048.767377
0,107.690000,-1048.678040
0,107.600000,-1049.443157
0,107.600000,-1049.360680
0,108.780000,-1016.795756
0,108.780000,-1016.588374
0,109.080000,-287.616884
0,109.080000,-287.419431
0,109.080000,-1050.029983
0,109.080000,-1050.023785
0,99.280000,-0.108140
0,98.390000,-0.097797
0,98.290000,-0.094987
0,98.360000,-0.047511
0,97.890000,-0.121193
0,99.580000,-0.047349
0,90.780000,-0.128379
0,96.330000,-0.167660
0,94.730000,-0.123699
0,97.510000,-0.111593
0,97.240000,-0.119081
0,100.090000,-0.094810
0,96.000000,-0.061042
0,96.580000,-0.081660
0,96.560000,-0.061211
0,96.880000,-0.071462
0,97.170000,-0.023672
0,96.980000,-0.000164
0,96.630000,-0.003944
0,98.560000,-0.027240
0,109.240000,-428.940757
0,108.940000,-509.610348
0,108.500000,-727.566177
0,109.560000,-108.388970
0,109.230000,-214.994509
0,107.980000,-82.464870
0,108.170000,-151.204681
0,108.340000,-321.776501
0,108.680000,-238.161288
0,108.830000,-950.154828
0,109.260000,-409.715063
0,109.410000,-176.168059
0,108.990000,-518.902757
0,109.490000,-416.305472
0,109.390000,-374.687752
0,108.110000,-371.661986
0,107.840000,-292.055778
0,110.220000,-365.303617
0,109.080000,-466.638596
0,109.080000,-285.178666
0,109.080000,-1058.095199
2,107.420000,-1070.723800
1,99.280000,0.005587
1,98.390000,0.002669
1,98.290000,0.002967
1,98.360000,0.004997
1,97.890000,0.006552
1,99.580000,0.000000
1,90.780000,0.008207
1,96.330000,0.009580
1,94.730000,0.053954
1,97.510000,-0.011723
1,97.240000,0.007366
1,100.090000,0.006669
1,96.000000,0.010915
1,96.580000,0.008956
1,96.560000,0.010038
1,96.880000,-0.001889
1,97.170000,0.017010
1,96.980000,0.020203
1,96.630000,0.034524
1,98.560000,0.002006
0,107.420000,-1070.190374
