46,1251,33,70,49,1.8851e+05,1.093e+05,1.8718e+05,1.0945e+05,0,0,0
47,120,101,50,182,1.3887e+05,1.0897e+05,1.3765e+05,1.0889e+05,0,0,0
48,863,142,187,50,1.5627e+05,1.0941e+05,1.3887e+05,1.0897e+05,0,0,0
49,11183,6,8,51,8.9922e+05,1.0817e+05,8.9884e+05,1.0816e+05,0,0,0
50,1816,46,151,53,6.8263e+05,1.0802e+05,6.7874e+05,1.0801e+05,0,0,0
51,1730,34,152,53,6.8079e+05,1.08e+05,6.7874e+05,1.0801e+05,0,0,0
52,7422,81,53,154,6.7874e+05,1.0801e+05,6.3047e+05,1.0788e+05,0,0,0
53,968,46,54,10,7.3646e+05,1.0811e+05,7.3439e+05,1.0811e+05,0,0,0
54,64538,27,55,54,7.8184e+05,1.0835e+05,7.3646e+05,1.0811e+05,0,0,0
55,131,44,13,56,1.4362e+05,1.0881e+05,1.4336e+05,1.0867e+05,0,0,0
56,491,125,56,199,1.4336e+05,1.0867e+05,1.3572e+05,1.0837e+05,0,0,0
57,2264,81,204,56,1.5809e+05,1.0878e+05,1.4336e+05,1.0867e+05,0,0,0
58,427,44,57,13,1.4445e+05,1.0882e+05,1.4362e+05,1.0881e+05,0,0,0
59,292,10,14,58,6.9847e+05,1.092e+05,6.9844e+05,1.092e+05,0,0,0
60,52585,34,58,59,6.9844e+05,1.092e+05,6.3602e+05,1.0899e+05,0,0,0
61,8165,60,59,160,6.3602e+05,1.0899e+05,6.0676e+05,1.0888e+05,0,0,0
62,186,60,16,60,5.8106e+05,1.0875e+05,5.8039e+05,1.0875e+05,0,0,0
63,2685,8,17,61,8.5031e+05,1.0922e+05,8.5015e+05,1.0922e+05,0,0,0
64,5.8723e+05,21,61,158,8.5015e+05,1.0922e+05,5.9366e+05,1.088e+05,0,0,0
65,102,81,18,62,4.1442e+05,1.0849e+05,4.1376e+05,1.0848e+05,0,0,0
66,8979,62,63,65,7.1782e+05,1.092e+05,6.8377e+05,1.0913e+05,0,0,0
67,1.2388e+05,20,21,64,8.6031e+05,1.102e+05,8.0904e+05,1.0948e+05,0,0,0
68,47330,42,64,169,8.0904e+05,1.0948e+05,7.2746e+05,1.0923e+05,0,0,0
69,18057,84,65,67,6.8377e+05,1.0913e+05,5.572e+05,1.0896e+05,0,0,0
70,2983,14,22,66,6.5789e+05,1.0899e+05,6.573e+05,1.0898e+05,0,0,0
71,54591,38,66,171,6.573e+05,1.0898e+05,5.7904e+05,1.0897e+05,0,0,0
72,21,72,26,68,1.3020e+05,1.0768e+05,1.301e+05,1.0768e+05,0,0,0
73,23,72,69,26,1.3032e+05,1.0768e+05,1.3020e+05,1.0768e+05,0,0,0
74,1809,41,50,71,1.3887e+05,1.0897e+05,1.3585e+05,1.0891e+05,0,0,0
75,1352,89,185,71,1.4656e+05,1.0934e+05,1.3585e+05,1.0891e+05,0,0,0
76,3406,6,72,113,9.3103e+05,1.0798e+05,9.3092e+05,1.0798e+05,0,0,0
77,3408,12,74,115,9.013e+05,1.0817e+05,9.0084e+05,1.0817e+05,0,0,0
78,3407,17,76,117,8.0679e+05,1.0784e+05,8.0581e+05,1.0784e+05,0,0,0
79,3407,20,78,119,7.4902e+05,1.0811e+05,7.4769e+05,1.0811e+05,0,0,0
80,3408,17,80,121,7.9093e+05,1.0834e+05,7.8996e+05,1.0834e+05,0,0,0
81,3408,10,83,122,8.4169e+05,1.0869e+05,8.4137e+05,1.0869e+05,0,0,0
82,13130,27,84,125,2.1994e+05,1.0883e+05,2.1019e+05,1.0883e+05,0,0,0
83,3408,17,86,127,6.1004e+05,1.0926e+05,6.0907e+05,1.0926e+05,0,0,0
84,3408,10,88,129,8.6717e+05,1.0941e+05,8.6683e+05,1.0941e+05,0,0,0
85,3407,24,91,130,7.5596e+05,1.0924e+05,7.5392e+05,1.0923e+05,0,0,0
86,3407,29,93,134,4.6242e+05,1.085e+05,4.5962e+05,1.085e+05,0,0,0
87,3406,8,95,136,9.0973e+05,1.0956e+05,9.0954e+05,1.0956e+05,0,0,0
88,3406,13,97,138,8.5666e+05,1.0923e+05,8.5606e+05,1.0923e+05,0,0,0
89,3408,20,99,140,8.5563e+05,1.0939e+05,8.5426e+05,1.0939e+05,0,0,0
90,3408,20,100,143,8.7575e+05,1.1022e+05,8.7434e+05,1.1021e+05,0,0,0
91,3407,21,102,145,8.1918e+05,1.0949e+05,8.1765e+05,1.0948e+05,0,0,0
92,3408,22,105,146,7.619e+05,1.0908e+05,7.6023e+05,1.0908e+05,0,0,0
93,3407,14,106,207,8.5589e+05,1.0908e+05,8.5521e+05,1.0908e+05,0,0,0
94,3407,24,108,149,6.8992e+05,1.0899e+05,6.88e+05,1.0899e+05,0,0,0
95,3408,25,111,132,6.7533e+05,1.0894e+05,6.7313e+05,1.0894e+05,0,0,0
96,29551,6,112,28,9.3089e+05,1.0798e+05,9.2988e+05,1.0798e+05,0,0,0
97,14067,12,114,51,9.0074e+05,1.0817e+05,8.9884e+05,1.0816e+05,0,0,0
98,21033,17,116,52,8.056e+05,1.0784e+05,7.9956e+05,1.0783e+05,0,0,0
99,28020,20,118,54,7.474e+05,1.0811e+05,7.3646e+05,1.0811e+05,0,0,0
100,27862,17,120,55,7.8975e+05,1.0834e+05,7.8184e+05,1.0835e+05,0,0,0
101,33083,10,123,5,8.413e+05,1.0869e+05,8.3821e+05,1.0871e+05,0,0,0
102,85708,27,124,57,2.0806e+05,1.0883e+05,1.4445e+05,1.0882e+05,0,0,0
103,33723,10,128,15,8.6676e+05,1.0941e+05,8.6337e+05,1.0938e+05,0,0,0
104,92134,24,131,58,7.5348e+05,1.0923e+05,6.9844e+05,1.092e+05,0,0,0
105,56723,25,133,59,6.7264e+05,1.0894e+05,6.3602e+05,1.0899e+05,0,0,0
106,55109,29,135,62,4.5901e+05,1.085e+05,4.1376e+05,1.0848e+05,0,0,0
107,1.0326e+06,8,137,17,9.095e+05,1.0956e+05,8.5031e+05,1.0922e+05,-1,0,0
108,32493,13,139,61,8.5592e+05,1.0923e+05,8.5015e+05,1.0922e+05,0,0,0
109,2.093e+05,20,141,19,8.5396e+05,1.0939e+05,7.6973e+05,1.0941e+05,0,0,0
110,33148,20,142,21,8.7403e+05,1.1021e+05,8.6031e+05,1.102e+05,0,0,0
111,18450,21,144,64,8.1732e+05,1.0948e+05,8.0904e+05,1.0948e+05,0,0,0
112,1.5512e+05,22,147,65,7.5986e+05,1.0908e+05,6.8377e+05,1.0913e+05,0,0,0
113,53650,24,148,66,6.8757e+05,1.0899e+05,6.573e+05,1.0898e+05,0,0,0
114,1896,46,32,150,6.8693e+05,1.0802e+05,6.8287e+05,1.0802e+05,0,0,0
115,1895,34,31,153,6.8316e+05,1.0799e+05,6.8092e+05,1.08e+05,0,0,0
116,5483,81,155,156,6.3028e+05,1.0788e+05,5.9461e+05,1.078e+05,0,0,0
117,1690,81,157,33,5.9442e+05,1.078e+05,5.8343e+05,1.0782e+05,0,0,0
118,30115,21,159,60,5.9355e+05,1.088e+05,5.8039e+05,1.0875e+05,0,0,0
119,4.1676e+05,10,7,163,8.1381e+05,1.094e+05,7.7204e+05,1.0944e+05,0,0,0
120,4.3412e+05,10,162,164,7.7175e+05,1.0944e+05,7.2823e+05,1.0952e+05,0,0,0
121,1.1188e+05,20,19,166,7.6973e+05,1.0941e+05,7.247e+05,1.0925e+05,0,0,0
122,16865,20,167,20,7.2468e+05,1.0925e+05,7.179e+05,1.092e+05,0,0,0
123,5542,42,168,63,7.2737e+05,1.0923e+05,7.1782e+05,1.092e+05,0,0,0
124,14975,38,170,67,5.7866e+05,1.0897e+05,5.572e+05,1.0896e+05,0,0,0
125,13,54,173,36,1.1201e+05,1.0908e+05,1.1197e+05,1.0908e+05,0,0,0
126,675,54,174,46,1.1075e+05,1.0877e+05,1.0876e+05,1.0772e+05,0,0,0
127,421,54,47,176,1.301e+05,1.0813e+05,1.2885e+05,1.0879e+05,0,0,0
128,211,0,68,179,1.301e+05,1.0768e+05,1.301e+05,1.0775e+05,0,0,0
129,230,76,71,180,1.3585e+05,1.0891e+05,1.3454e+05,1.0881e+05,0,0,0
130,1230,76,181,43,1.3444e+05,1.0881e+05,1.2742e+05,1.083e+05,0,0,0
131,767,101,183,42,1.3754e+05,1.0889e+05,1.297e+05,1.0836e+05,0,0,0
132,5711,89,48,184,1.9191e+05,1.0941e+05,1.4669e+05,1.0934e+05,0,0,0
133,1523,142,49,186,1.8718e+05,1.0945e+05,1.5647e+05,1.0941e+05,0,0,0
134,133,109,189,49,1.8878e+05,1.0946e+05,1.8718e+05,1.0945e+05,0,0,0
135,1391,109,191,188,2.0555e+05,1.0913e+05,1.889e+05,1.0946e+05,0,0,0
136,15300,109,62,192,4.1376e+05,1.0848e+05,2.3059e+05,1.087e+05,0,0,0
137,2071,109,193,190,2.3046e+05,1.087e+05,2.0567e+05,1.0913e+05,0,0,0
138,2965,33,195,70,1.9166e+05,1.0942e+05,1.8851e+05,1.093e+05,0,0,0
139,17,125,196,69,1.3059e+05,1.0768e+05,1.3032e+05,1.0768e+05,0,0,0
140,326,125,198,197,1.3569e+05,1.0837e+05,1.3062e+05,1.0768e+05,0,0,0
141,217,72,25,201,1.2998e+05,1.0768e+05,1.2885e+05,1.0769e+05,0,0,0
142,780,53,69,203,1.3032e+05,1.0768e+05,1.2817e+05,1.076e+05,0,0,0
143,25643,14,206,38,8.5506e+05,1.0908e+05,8.4996e+05,1.0908e+05,0,0,0
144,2256,54,208,40,1.2759e+05,1.0908e+05,1.2093e+05,1.0909e+05,0,0,0
145,13,54,39,209,1.2763e+05,1.0908e+05,1.276e+05,1.0908e+05,0,0,0
146,1.0837e+06,22,210,248,1.296e+06,99280,7.6441e+05,1.0908e+05,-1,0,0
147,9.8519e+05,20,211,244,1.2542e+06,98390,8.5769e+05,1.0939e+05,-1,0,0
148,9.8519e+05,20,212,247,1.2856e+06,98290,8.7786e+05,1.1022e+05,-1,0,0
149,1.0837e+06,13,213,234,1.0501e+06,98360,8.5757e+05,1.0923e+05,-1,0,0
150,8.8667e+05,24,214,230,1.2887e+06,97890,7.5901e+05,1.0924e+05,-1,0,0
151,9.8519e+05,10,215,241,9.6645e+05,99580,8.6768e+05,1.0941e+05,-1,0,0
152,9.8519e+05,25,216,231,1.3146e+06,90780,6.7863e+05,1.0894e+05,-1,0,0
153,1.0837e+06,29,217,232,1.3565e+06,96330,4.6662e+05,1.085e+05,-1,0,0
154,1.4121e+06,27,218,239,1.2826e+06,94730,2.3456e+05,1.0883e+05,-1,0,0
155,1.0837e+06,17,219,240,9.1899e+05,97510,6.1149e+05,1.0926e+05,-1,0,0
156,1.0837e+06,24,220,242,1.3043e+06,97240,6.928e+05,1.0899e+05,-1,0,0
157,1.0837e+06,21,221,243,1.3074e+06,1.0009e+05,8.2147e+05,1.0949e+05,-1,0,0
158,1.1822e+06,17,222,237,1.1281e+06,96000,7.9238e+05,1.0834e+05,-1,0,0
159,1.0837e+06,20,223,245,1.1739e+06,96580,7.5102e+05,1.0811e+05,-1,0,0
160,1.0837e+06,17,224,246,1.1192e+06,96560,8.0826e+05,1.0784e+05,-1,0,0
161,1.0837e+06,14,225,249,1.0726e+06,96880,8.5691e+05,1.0908e+05,-1,0,0
162,9.8519e+05,12,226,236,1.0347e+06,97170,9.0199e+05,1.0817e+05,-1,0,0
163,1.0837e+06,6,227,235,9.6811e+05,96980,9.3121e+05,1.0798e+05,-1,0,0
164,1.642e+06,10,228,238,9.9548e+05,96630,8.4217e+05,1.0868e+05,-1,0,0
165,9.8519e+05,8,229,233,9.665e+05,98560,9.1003e+05,1.0956e+05,-1,0,0
166,272,54,46,272,1.0876e+05,1.0772e+05,1.0795e+05,1.0742e+05,0,0,0
167,4,356,272,251,1.0795e+05,1.0742e+05,1.0742e+05,1.0742e+05,0,0,0
168,4259,24,230,90,7.5901e+05,1.0924e+05,7.5647e+05,1.0924e+05,0,0,0
169,4259,25,231,110,6.7863e+05,1.0894e+05,6.7588e+05,1.0894e+05,0,0,0
170,4259,29,232,92,4.6662e+05,1.085e+05,4.6312e+05,1.085e+05,0,0,0
171,4260,8,233,94,9.1003e+05,1.0956e+05,9.0978e+05,1.0956e+05,0,0,0
172,4260,13,234,96,8.5757e+05,1.0923e+05,8.5681e+05,1.0923e+05,0,0,0
173,4261,6,235,73,9.3121e+05,1.0798e+05,9.3106e+05,1.0798e+05,0,0,0
174,4261,12,236,75,9.0199e+05,1.0817e+05,9.0141e+05,1.0817e+05,0,0,0
175,4259,17,237,81,7.9238e+05,1.0834e+05,7.9117e+05,1.0834e+05,0,0,0
176,4257,10,238,82,8.4217e+05,1.0868e+05,8.4177e+05,1.0869e+05,0,0,0
177,16421,27,239,85,2.3456e+05,1.0883e+05,2.2237e+05,1.0883e+05,0,0,0
178,4259,17,240,87,6.1149e+05,1.0926e+05,6.1028e+05,1.0926e+05,0,0,0
179,4260,10,241,89,8.6768e+05,1.0941e+05,8.6726e+05,1.0941e+05,0,0,0
180,4260,24,242,109,6.928e+05,1.0899e+05,6.904e+05,1.0899e+05,0,0,0
181,4258,21,243,103,8.2147e+05,1.0949e+05,8.1956e+05,1.0949e+05,0,0,0
182,4259,20,244,98,8.5769e+05,1.0939e+05,8.5597e+05,1.0939e+05,0,0,0
183,4258,20,245,79,7.5102e+05,1.0811e+05,7.4936e+05,1.0811e+05,0,0,0
184,4260,17,246,77,8.0826e+05,1.0784e+05,8.0704e+05,1.0784e+05,0,0,0
185,4259,20,247,101,8.7786e+05,1.1022e+05,8.761e+05,1.1022e+05,0,0,0
186,4260,22,248,104,7.6441e+05,1.0908e+05,7.6232e+05,1.0908e+05,0,0,0
187,4258,14,249,107,8.5691e+05,1.0908e+05,8.5606e+05,1.0908e+05,0,0,0
188,852,6,73,72,9.3106e+05,1.0798e+05,9.3103e+05,1.0798e+05,0,0,0
189,852,12,75,74,9.0141e+05,1.0817e+05,9.013e+05,1.0817e+05,0,0,0
190,852,17,77,76,8.0704e+05,1.0784e+05,8.0679e+05,1.0784e+05,0,0,0
191,852,20,79,78,7.4936e+05,1.0811e+05,7.4902e+05,1.0811e+05,0,0,0
192,852,17,81,80,7.9117e+05,1.0834e+05,7.9093e+05,1.0834e+05,0,0,0
193,852,10,82,83,8.4177e+05,1.0869e+05,8.4169e+05,1.0869e+05,0,0,0
194,3284,27,85,84,2.2237e+05,1.0883e+05,2.1994e+05,1.0883e+05,0,0,0
195,852,17,87,86,6.1028e+05,1.0926e+05,6.1004e+05,1.0926e+05,0,0,0
196,852,10,89,88,8.6726e+05,1.0941e+05,8.6717e+05,1.0941e+05,0,0,0
197,852,24,90,91,7.5647e+05,1.0924e+05,7.5596e+05,1.0924e+05,0,0,0
198,852,29,92,93,4.6312e+05,1.085e+05,4.6242e+05,1.085e+05,0,0,0
199,852,8,94,95,9.0978e+05,1.0956e+05,9.0973e+05,1.0956e+05,0,0,0
200,852,13,96,97,8.5681e+05,1.0923e+05,8.5666e+05,1.0923e+05,0,0,0
201,852,20,98,99,8.5597e+05,1.0939e+05,8.5563e+05,1.0939e+05,0,0,0
202,852,20,101,100,8.761e+05,1.1022e+05,8.7575e+05,1.1022e+05,0,0,0
203,852,21,103,102,8.1956e+05,1.0949e+05,8.1918e+05,1.0949e+05,0,0,0
204,852,22,104,105,7.6232e+05,1.0908e+05,7.619e+05,1.0908e+05,0,0,0
205,852,14,107,106,8.5606e+05,1.0908e+05,8.5589e+05,1.0908e+05,0,0,0
206,852,24,109,108,6.904e+05,1.0899e+05,6.8992e+05,1.0899e+05,0,0,0
207,852,25,110,111,6.7588e+05,1.0894e+05,6.7533e+05,1.0894e+05,0,0,0
208,264,22,252,210,1.2961e+06,99280,1.296e+06,99280,0,1,0
209,264,20,253,211,1.2543e+06,98390,1.2542e+06,98390,0,1,0
210,264,20,254,212,1.2857e+06,98290,1.2856e+06,98290,0,1,0
211,264,13,255,213,1.0501e+06,98360,1.0501e+06,98360,0,1,0
212,264,24,256,214,1.2888e+06,97890,1.2887e+06,97890,0,1,0
213,264,10,257,215,9.6647e+05,99580,9.6645e+05,99580,0,1,0
214,264,25,258,216,1.3148e+06,90780,1.3146e+06,90780,0,1,0
215,264,29,259,217,1.3567e+06,96330,1.3565e+06,96330,0,1,0
216,264,27,260,218,1.2828e+06,94730,1.2826e+06,94730,0,1,0
217,264,17,261,219,9.1906e+05,97510,9.1899e+05,97510,0,1,0
218,264,24,262,220,1.3045e+06,97240,1.3043e+06,97240,0,1,0
219,264,21,263,221,1.3075e+06,1.0009e+05,1.3074e+06,1.0009e+05,0,1,0
220,264,17,264,222,1.1282e+06,96000,1.1281e+06,96000,0,1,0
221,264,20,265,223,1.174e+06,96580,1.1739e+06,96580,0,1,0
222,264,17,266,224,1.1193e+06,96560,1.1192e+06,96560,0,1,0
223,264,14,267,225,1.0727e+06,96880,1.0726e+06,96880,0,1,0
224,264,12,268,226,1.0347e+06,97170,1.0347e+06,97170,0,1,0
225,264,6,269,227,9.6812e+05,96980,9.6811e+05,96980,0,1,0
226,264,10,270,228,9.9550e+05,96630,9.9548e+05,96630,0,1,0
227,264,8,271,229,9.6652e+05,98560,9.665e+05,98560,0,1,0
228,751,6,113,112,9.3092e+05,1.0798e+05,9.3089e+05,1.0798e+05,0,2,0
229,751,12,115,114,9.0084e+05,1.0817e+05,9.0074e+05,1.0817e+05,0,2,0
230,751,17,117,116,8.0581e+05,1.0784e+05,8.056e+05,1.0784e+05,0,2,0
231,751,20,119,118,7.4769e+05,1.0811e+05,7.474e+05,1.0811e+05,0,2,0
232,751,17,121,120,7.8996e+05,1.0834e+05,7.8975e+05,1.0834e+05,0,2,0
233,751,10,122,123,8.4137e+05,1.0869e+05,8.413e+05,1.0869e+05,0,2,0
234,2876,27,125,124,2.1019e+05,1.0883e+05,2.0806e+05,1.0883e+05,0,2,0
235,751,17,127,126,6.0907e+05,1.0926e+05,6.0886e+05,1.0926e+05,0,2,0
236,751,10,129,128,8.6683e+05,1.0941e+05,8.6676e+05,1.0941e+05,0,2,0
237,751,24,130,131,7.5392e+05,1.0923e+05,7.5348e+05,1.0923e+05,0,2,0
238,751,25,132,133,6.7313e+05,1.0894e+05,6.7264e+05,1.0894e+05,0,2,0
239,751,29,134,135,4.5962e+05,1.085e+05,4.5901e+05,1.085e+05,0,2,0
240,751,8,136,137,9.0954e+05,1.0956e+05,9.095e+05,1.0956e+05,0,2,0
241,751,13,138,139,8.5606e+05,1.0923e+05,8.5592e+05,1.0923e+05,0,2,0
242,751,20,140,141,8.5426e+05,1.0939e+05,8.5396e+05,1.0939e+05,0,2,0
243,751,20,143,142,8.7434e+05,1.1021e+05,8.7403e+05,1.1021e+05,0,2,0
244,751,21,145,144,8.1765e+05,1.0948e+05,8.1732e+05,1.0948e+05,0,2,0
245,751,22,146,147,7.6023e+05,1.0908e+05,7.5986e+05,1.0908e+05,0,2,0
246,751,24,149,148,6.88e+05,1.0899e+05,6.8757e+05,1.0899e+05,0,2,0
247,112,46,150,151,6.8287e+05,1.0802e+05,6.8263e+05,1.0802e+05,0,2,0
248,112,34,153,152,6.8092e+05,1.08e+05,6.8079e+05,1.08e+05,0,2,0
249,29,81,154,155,6.3047e+05,1.0788e+05,6.3028e+05,1.0788e+05,0,2,0
250,29,81,156,157,5.9461e+05,1.078e+05,5.9442e+05,1.078e+05,0,2,0
251,264,21,158,159,5.9366e+05,1.088e+05,5.9355e+05,1.088e+05,0,2,0
252,29,60,160,161,6.0676e+05,1.0888e+05,6.0666e+05,1.0888e+05,0,2,0
253,2876,10,163,162,7.7204e+05,1.0944e+05,7.7175e+05,1.0944e+05,0,2,0
254,2876,10,164,165,7.2823e+05,1.0952e+05,7.2794e+05,1.0952e+05,0,2,0
255,54,20,166,167,7.247e+05,1.0925e+05,7.2468e+05,1.0925e+05,0,2,0
256,54,42,169,168,7.2746e+05,1.0923e+05,7.2737e+05,1.0923e+05,0,2,0
257,264,38,171,170,5.7904e+05,1.0897e+05,5.7866e+05,1.0897e+05,0,2,0
258,2,54,172,173,1.1201e+05,1.0908e+05,1.1201e+05,1.0908e+05,0,2,0
259,2,54,175,174,1.1076e+05,1.0877e+05,1.1075e+05,1.0877e+05,0,2,0
260,2,54,176,177,1.2885e+05,1.0879e+05,1.2884e+05,1.0879e+05,0,2,0
261,10,0,179,178,1.301e+05,1.0775e+05,1.301e+05,1.0775e+05,0,2,0
262,17,76,180,181,1.3454e+05,1.0881e+05,1.3444e+05,1.0881e+05,0,2,0
263,10,101,182,183,1.3765e+05,1.0889e+05,1.3754e+05,1.0889e+05,0,2,0
264,17,89,184,185,1.4669e+05,1.0934e+05,1.4656e+05,1.0934e+05,0,2,0
265,10,142,186,187,1.5647e+05,1.0941e+05,1.5627e+05,1.0941e+05,0,2,0
266,10,109,188,189,1.889e+05,1.0946e+05,1.8878e+05,1.0946e+05,0,2,0
267,10,109,190,191,2.0567e+05,1.0913e+05,2.0555e+05,1.0913e+05,0,2,0
268,10,109,192,193,2.3059e+05,1.087e+05,2.3046e+05,1.087e+05,0,2,0
269,17,33,194,195,1.9168e+05,1.0942e+05,1.9166e+05,1.0942e+05,0,2,0
270,2,125,197,196,1.3062e+05,1.0768e+05,1.3059e+05,1.0768e+05,0,2,0
271,2,125,199,198,1.3572e+05,1.0837e+05,1.3569e+05,1.0837e+05,0,2,0
272,17,72,201,200,1.2885e+05,1.0769e+05,1.2877e+05,1.0769e+05,0,2,0
273,29,53,203,202,1.2817e+05,1.076e+05,1.2809e+05,1.076e+05,0,2,0
274,29,81,205,204,1.5828e+05,1.0878e+05,1.5809e+05,1.0878e+05,0,2,0
275,751,14,207,206,8.5521e+05,1.0908e+05,8.5506e+05,1.0908e+05,0,2,0
276,2,54,209,208,1.276e+05,1.0908e+05,1.2759e+05,1.0908e+05,0,2,0
